"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"17/04/2023","8,999.00","9,031.00","9,082.00","8,995.00","","-0.27%"
"14/04/2023","9,023.50","9,093.00","9,090.00","9,085.50","","-0.39%"
"13/04/2023","9,058.50","9,020.00","8,995.00","8,995.00","52.63K","1.59%"
"12/04/2023","8,916.50","8,814.00","8,810.00","8,808.50","39.16K","0.70%"
"11/04/2023","8,854.50","8,842.00","8,842.00","8,842.00","37.96K","0.62%"
"06/04/2023","8,800.00","8,850.00","8,835.50","8,835.00","48.54K","0.20%"
"05/04/2023","8,782.00","8,785.00","8,784.00","8,785.00","32.98K","0.35%"
"04/04/2023","8,751.00","8,940.00","8,930.00","8,931.00","43.27K","-1.86%"
"03/04/2023","8,917.00","8,975.00","8,968.00","8,970.00","28.51K","-0.85%"
"31/03/2023","8,993.00","8,939.00","8,934.00","8,934.00","38.88K","-0.09%"
"30/03/2023","9,001.00","9,040.00","9,037.00","9,039.00","30.95K","-0.02%"
"29/03/2023","9,002.50","9,045.00","9,044.00","9,045.00","34.69K","0.27%"
"28/03/2023","8,978.00","8,960.00","8,947.00","8,949.00","29.35K","0.16%"
"27/03/2023","8,964.00","8,900.00","8,894.00","8,894.50","29.52K","0.48%"
"24/03/2023","8,921.50","8,940.00","8,930.00","8,932.00","53.70K","-1.21%"
"23/03/2023","9,031.00","8,915.00","8,917.00","8,915.00","51.17K","1.60%"
"22/03/2023","8,888.50","8,880.00","8,875.00","8,875.00","44.66K","1.50%"
"21/03/2023","8,757.50","8,840.00","8,811.00","8,810.00","54.27K","0.69%"
"20/03/2023","8,697.50","8,675.00","8,671.00","8,671.00","45.68K","1.37%"
"17/03/2023","8,580.00","8,655.00","8,620.00","8,625.00","43.11K","0.73%"
"16/03/2023","8,518.00","8,548.00","8,536.00","8,537.00","54.79K","0.16%"
"15/03/2023","8,504.50","8,560.00","8,550.00","8,550.00","113.29K","-3.72%"
"14/03/2023","8,833.50","8,904.00","8,905.00","8,904.00","48.53K","-1.09%"
"13/03/2023","8,931.00","8,680.00","8,666.00","8,667.00","94.99K","0.72%"
"10/03/2023","8,867.00","8,780.00","8,770.00","8,771.00","47.82K","0.16%"
"09/03/2023","8,853.00","8,835.00","8,826.00","8,826.00","21.67K","-0.65%"
"08/03/2023","8,910.50","8,825.00","8,824.00","8,824.00","52.74K","1.68%"
"07/03/2023","8,763.50","8,860.00","8,853.00","8,853.00","50.04K","-1.76%"
"06/03/2023","8,920.50","8,845.00","8,845.00","8,845.00","38.39K","-0.70%"
"03/03/2023","8,983.50","8,980.00","8,978.00","8,978.00","27.83K","0.28%"
"02/03/2023","8,958.50","8,923.00","8,921.00","8,922.00","54.40K","-1.56%"
"01/03/2023","9,100.50","9,092.00","9,090.00","9,081.00","48.14K","1.56%"
"28/02/2023","8,961.00","8,865.00","8,851.00","8,851.00","47.60K","1.81%"
"27/02/2023","8,802.00","8,772.00","8,767.00","8,767.00","48.91K","0.98%"
"24/02/2023","8,716.50","8,835.00","8,826.00","8,826.50","","-2.11%"
"23/02/2023","8,904.00","9,088.00","9,088.00","9,088.00","51.58K","-2.28%"
"22/02/2023","9,112.00","9,145.00","9,131.00","9,132.00","42.44K","-0.96%"
"21/02/2023","9,200.50","9,130.00","9,125.00","9,120.00","46.99K","0.65%"
"20/02/2023","9,141.50","9,050.00","9,043.00","9,043.00","35.46K","1.71%"
"17/02/2023","8,987.50","8,912.00","8,910.00","8,912.00","37.94K","-0.39%"
"16/02/2023","9,023.00","8,932.00","8,931.00","8,932.00","43.96K","1.87%"
"15/02/2023","8,857.50","8,870.00","8,860.00","8,862.00","42.09K","-0.99%"
"14/02/2023","8,946.50","8,970.00","8,957.50","8,957.50","40.64K","0.10%"
"13/02/2023","8,938.00","8,955.00","8,940.00","8,940.00","34.02K","0.91%"
"10/02/2023","8,857.50","8,940.00","8,932.00","8,933.00","31.94K","-1.40%"
"09/02/2023","8,983.00","9,005.00","8,980.50","8,981.00","41.62K","1.02%"
"08/02/2023","8,892.50","9,042.00","9,032.50","9,032.50","41.08K","-0.36%"
"07/02/2023","8,925.00","8,895.00","8,891.00","8,890.00","38.77K","0.60%"
"06/02/2023","8,871.50","8,930.00","8,925.00","8,927.00","42.96K","-1.21%"
"03/02/2023","8,980.50","9,085.00","9,070.00","9,075.00","47.02K","-0.80%"
"02/02/2023","9,052.50","9,150.00","9,140.00","9,135.50","42.17K","-0.38%"
"01/02/2023","9,087.00","9,200.00","9,200.00","9,200.00","37.37K","-1.47%"
"31/01/2023","9,222.50","9,105.00","9,104.00","9,105.00","43.57K","0.14%"
"30/01/2023","9,210.00","9,258.00","9,257.00","9,258.00","30.51K","-0.58%"
"27/01/2023","9,263.50","9,370.00","9,362.00","9,365.00","31.82K","-0.71%"
"26/01/2023","9,329.50","9,330.00","9,317.00","9,320.00","25.01K","0.16%"
"25/01/2023","9,314.50","9,293.00","9,289.00","9,289.00","18.85K","0.00%"
"24/01/2023","9,314.50","9,345.00","9,335.00","9,335.00","21.28K","-0.44%"
"23/01/2023","9,356.00","9,360.00","9,355.00","9,360.00","24.08K","0.34%"
"20/01/2023","9,324.00","9,250.00","9,245.00","9,245.00","30.58K","0.20%"
"19/01/2023","9,305.50","9,195.00","9,195.00","9,190.00","47.40K","-0.19%"
"18/01/2023","9,323.50","9,435.00","9,430.00","9,430.00","57.25K","0.39%"
"17/01/2023","9,287.00","9,135.00","9,123.50","9,124.00","47.09K","2.00%"
"16/01/2023","9,104.50","9,175.00","9,174.00","9,174.00","28.25K","-0.88%"
"13/01/2023","9,185.50","9,131.00","9,129.00","9,131.00","37.44K","-0.02%"
"12/01/2023","9,187.00","9,100.00","9,085.00","9,090.00","57.61K","0.68%"
"11/01/2023","9,124.50","9,020.00","9,001.00","8,995.00","68.15K","2.38%"
"10/01/2023","8,912.00","8,805.00","8,790.00","8,795.00","44.22K","0.59%"
"09/01/2023","8,859.50","8,752.00","8,744.00","8,745.00","68.10K","3.14%"
"06/01/2023","8,589.50","8,390.00","8,385.00","8,387.00","64.93K","2.57%"
"05/01/2023","8,374.50","8,440.00","8,437.00","8,438.00","48.57K","1.48%"
"04/01/2023","8,252.00","8,240.00","8,235.00","8,235.00","51.85K","-0.84%"
"03/01/2023","8,321.50","8,408.00","8,407.00","8,408.00","51.04K","-0.60%"
"30/12/2022","8,372.00","8,420.00","8,400.00","8,400.00","28.36K","-0.55%"
"29/12/2022","8,418.00","8,410.00","8,402.00","8,405.00","22.07K","-0.30%"
"28/12/2022","8,443.00","8,475.00","8,470.00","8,470.00","28.29K","1.12%"
"23/12/2022","8,349.50","8,340.00","8,325.00","8,326.00","23.76K","0.47%"
"22/12/2022","8,310.50","8,370.00","8,364.00","8,365.00","31.76K","-0.99%"
"21/12/2022","8,393.50","8,360.00","8,350.00","8,355.00","23.05K","0.47%"
"20/12/2022","8,354.50","8,340.00","8,325.00","8,326.00","38.82K","0.41%"
"19/12/2022","8,320.00","8,375.00","8,375.00","8,366.00","27.44K","0.65%"
"16/12/2022","8,266.50","8,285.00","8,275.00","8,276.00","33.85K","-0.33%"
"15/12/2022","8,293.50","8,430.00","8,420.00","8,422.00","44.97K","-2.62%"
"14/12/2022","8,516.50","8,470.00","8,455.00","8,455.00","23.25K","0.23%"
"13/12/2022","8,497.00","8,435.00","8,433.00","8,433.00","49.80K","1.47%"
"12/12/2022","8,374.00","8,430.00","8,410.00","8,415.00","30.90K","-1.98%"
"09/12/2022","8,543.00","8,535.00","8,525.00","8,524.00","42.28K","0.00%"
"08/12/2022","8,543.00","8,550.00","8,545.00","8,545.00","36.09K","1.02%"
"07/12/2022","8,456.50","8,375.00","8,370.00","8,375.00","33.43K","0.42%"
"06/12/2022","8,421.50","8,410.00","8,398.00","8,400.00","34.56K","0.36%"
"05/12/2022","8,391.00","8,480.00","8,465.00","8,470.00","42.35K","-0.70%"
"02/12/2022","8,450.00","8,365.00","8,362.00","8,364.00","54.78K","1.37%"
"01/12/2022","8,336.00","8,251.00","8,250.00","8,251.00","49.61K","1.18%"
"30/11/2022","8,239.00","8,210.00","8,200.00","8,205.00","56.76K","2.51%"
"29/11/2022","8,037.50","8,059.00","8,050.00","8,055.00","39.07K","0.99%"
"28/11/2022","7,959.00","7,985.00","7,980.00","7,985.00","35.83K","-0.61%"
"25/11/2022","8,008.00","8,104.00","8,100.00","8,104.00","22.32K","-0.41%"
"24/11/2022","8,041.00","8,030.00","8,022.00","8,025.00","15.68K","0.45%"
"23/11/2022","8,005.00","8,000.00","7,995.00","7,995.00","26.78K","-0.10%"
"22/11/2022","8,013.00","8,035.00","8,028.00","8,029.00","41.31K","1.68%"
"21/11/2022","7,880.50","7,955.00","7,938.00","7,940.00","41.30K","-2.42%"
"18/11/2022","8,076.00","8,090.00","8,085.00","8,086.00","46.42K","-0.42%"
"17/11/2022","8,110.00","8,190.00","8,185.50","8,186.50","47.18K","-2.21%"
"16/11/2022","8,293.50","8,345.00","8,340.00","8,345.00","33.58K","-0.99%"
"15/11/2022","8,376.50","8,380.00","8,377.00","8,375.00","54.27K","0.02%"
"14/11/2022","8,375.00","8,375.00","8,360.00","8,360.00","58.96K","-1.38%"
"11/11/2022","8,492.50","8,440.00","8,435.00","8,437.00","75.91K","2.67%"
"10/11/2022","8,271.50","8,050.00","8,045.50","8,045.50","63.40K","2.06%"
"09/11/2022","8,104.50","8,020.00","8,010.00","8,011.00","49.29K","-0.14%"
"08/11/2022","8,115.50","7,980.00","7,970.00","7,966.00","44.80K","2.54%"
"07/11/2022","7,914.50","7,950.00","7,935.00","7,935.50","46.43K","-2.28%"
"04/11/2022","8,099.00","7,910.00","7,880.00","7,876.00","103.82K","7.12%"
"03/11/2022","7,561.00","7,485.00","7,480.00","7,485.00","46.13K","-0.86%"
"02/11/2022","7,626.50","7,670.00","7,660.00","7,655.00","37.28K","-0.33%"
"01/11/2022","7,652.00","7,590.00","7,680.00","7,585.00","52.41K","2.71%"
"31/10/2022","7,450.00","7,442.00","7,437.00","7,442.00","43.43K","-1.32%"
"28/10/2022","7,550.00","7,610.00","7,605.00","7,610.00","36.94K","-2.76%"
"27/10/2022","7,764.50","7,710.00","7,705.00","7,705.00","37.44K","-0.35%"
"26/10/2022","7,792.00","7,675.00","7,668.00","7,668.00","54.41K","3.58%"
"25/10/2022","7,523.00","7,450.00","7,445.00","7,450.00","31.15K","-0.44%"
"24/10/2022","7,556.00","7,580.00","7,560.50","7,560.00","29.00K","-0.89%"
"21/10/2022","7,624.00","7,480.00","7,455.00","7,457.00","44.95K","0.84%"
"20/10/2022","7,560.50","7,520.00","7,510.00","7,505.00","49.61K","2.36%"
"19/10/2022","7,386.50","7,370.00","7,365.00","7,370.00","39.39K","-0.46%"
"18/10/2022","7,421.00","7,480.00","7,490.00","7,478.00","52.55K","-1.87%"
"17/10/2022","7,562.50","7,595.00","7,615.00","7,595.00","38.27K","0.32%"
"14/10/2022","7,538.50","7,600.00","7,589.50","7,585.50","43.86K","-0.46%"
"13/10/2022","7,573.00","7,585.00","7,570.00","7,575.00","53.57K","0.37%"
"12/10/2022","7,545.00","7,570.00","7,560.00","7,565.00","41.34K","-0.67%"
"11/10/2022","7,596.00","7,527.00","7,524.00","7,525.00","45.65K","0.23%"
"10/10/2022","7,578.50","7,600.00","7,585.50","7,586.00","44.89K","1.62%"
"07/10/2022","7,457.50","7,555.00","7,554.00","7,554.00","26.95K","-1.97%"
"06/10/2022","7,607.50","7,715.00","7,705.00","7,705.00","42.39K","-0.94%"
"05/10/2022","7,679.50","7,610.00","7,605.00","7,605.00","30.56K","-0.50%"
"04/10/2022","7,718.00","7,550.00","7,544.00","7,545.00","38.62K","2.80%"
"03/10/2022","7,508.00","7,420.00","7,408.00","7,410.00","25.35K","-0.69%"
"30/09/2022","7,560.00","7,560.00","7,540.00","7,540.50","41.60K","0.24%"
"29/09/2022","7,542.00","7,565.00","7,555.00","7,560.00","50.72K","1.62%"
"28/09/2022","7,422.00","7,300.00","7,290.50","7,291.00","56.36K","0.94%"
"27/09/2022","7,353.00","7,410.00","7,395.00","7,400.00","33.84K","0.16%"
"26/09/2022","7,341.50","7,365.00","7,347.00","7,350.00","43.45K","-1.23%"
"23/09/2022","7,433.00","7,410.00","7,409.00","7,410.00","69.58K","-3.22%"
"22/09/2022","7,680.00","7,735.00","7,735.00","7,735.00","39.95K","-0.13%"
"21/09/2022","7,690.00","7,725.00","7,710.00","7,710.50","45.15K","-0.88%"
"20/09/2022","7,758.00","7,760.00","7,750.00","7,755.00","31.86K","0.06%"
"19/09/2022","7,753.50","7,710.00","7,702.00","7,702.00","23.68K","-0.11%"
"16/09/2022","7,762.00","7,680.00","7,675.00","7,660.00","23.68K","0.42%"
"15/09/2022","7,729.50","7,740.00","7,725.50","7,725.00","32.92K","-0.94%"
"14/09/2022","7,803.00","7,795.00","7,785.00","7,790.00","31.53K","-0.83%"
"13/09/2022","7,868.50","8,100.00","8,090.00","8,095.00","48.03K","-1.09%"
"12/09/2022","7,955.50","7,950.00","7,943.00","7,945.00","24.21K","1.26%"
"09/09/2022","7,856.50","7,940.00","7,930.00","7,920.00","42.58K","0.32%"
"08/09/2022","7,831.50","7,674.50","7,839.00","7,659.00","","2.74%"
"07/09/2022","7,622.50","7,650.00","7,643.00","7,645.00","33.83K","-0.79%"
"06/09/2022","7,683.00","7,650.00","7,650.00","7,648.00","30.33K","0.39%"
"05/09/2022","7,653.50","7,615.00","7,605.00","7,605.00","22.87K","0.27%"
"02/09/2022","7,633.00","7,520.00","7,516.00","7,515.00","36.83K","0.47%"
"01/09/2022","7,597.00","7,680.00","7,663.00","7,665.00","46.07K","-2.62%"
"31/08/2022","7,801.50","7,710.00","7,705.00","7,701.00","62.50K","-0.79%"
"30/08/2022","7,864.00","7,880.00","7,875.00","7,876.00","54.27K","-3.63%"
"26/08/2022","8,160.50","8,280.00","8,280.00","8,280.00","45.89K","0.39%"
"25/08/2022","8,129.00","8,130.00","8,120.00","8,120.00","28.93K","1.18%"
"24/08/2022","8,034.50","8,030.00","8,022.00","8,020.00","33.26K","-1.05%"
"23/08/2022","8,120.00","8,065.00","8,051.00","8,051.00","46.57K","1.16%"
"22/08/2022","8,027.00","7,991.00","7,990.00","7,991.00","36.09K","-0.64%"
"19/08/2022","8,078.50","8,040.00","8,035.00","8,035.00","46.55K","0.59%"
"18/08/2022","8,031.50","8,025.00","8,015.00","8,016.00","44.79K","1.35%"
"17/08/2022","7,924.50","7,962.00","7,960.00","7,962.00","33.72K","-0.68%"
"16/08/2022","7,979.00","8,010.00","8,005.00","8,005.00","32.58K","-0.01%"
"15/08/2022","7,980.00","7,900.00","7,870.00","7,870.00","42.17K","-1.38%"
"12/08/2022","8,091.50","8,085.00","8,071.00","8,071.00","37.54K","-1.00%"
"11/08/2022","8,173.00","8,165.00","8,145.00","8,150.00","43.58K","1.08%"
"10/08/2022","8,085.50","7,990.00","7,984.00","7,984.50","44.77K","1.28%"
"09/08/2022","7,983.00","7,977.00","7,975.00","7,977.00","32.47K","-0.06%"
"08/08/2022","7,987.50","7,860.00","7,850.00","7,855.00","36.02K","1.49%"
"05/08/2022","7,870.50","7,840.00","7,840.00","7,840.00","46.04K","1.85%"
"04/08/2022","7,727.50","7,665.00","7,648.00","7,653.00","38.48K","0.65%"
"03/08/2022","7,677.50","7,785.00","7,782.50","7,783.00","36.10K","-1.65%"
"02/08/2022","7,806.50","7,810.00","7,803.00","7,805.00","40.00K","-0.17%"
"01/08/2022","7,819.50","7,945.00","7,939.50","7,940.00","43.36K","-1.24%"
"29/07/2022","7,917.50","7,800.00","7,790.00","7,790.00","48.52K","2.00%"
"28/07/2022","7,762.00","7,725.00","7,715.00","7,720.00","42.08K","1.64%"
"27/07/2022","7,637.00","7,574.00","7,666.00","7,533.00","","1.14%"
"26/07/2022","7,551.00","7,635.00","7,709.00","7,507.00","","0.88%"
"25/07/2022","7,485.00","7,410.00","7,554.00","7,396.00","","1.00%"
"22/07/2022","7,411.00","7,363.00","7,529.00","7,328.00","","1.51%"
"21/07/2022","7,301.00","7,315.00","7,334.00","7,216.00","","-0.52%"
"20/07/2022","7,339.00","7,363.00","7,475.00","7,330.00","","0.71%"
"19/07/2022","7,287.00","7,298.00","7,347.00","7,223.00","","-1.66%"
"18/07/2022","7,410.00","7,281.00","7,474.00","7,277.00","","3.52%"
"15/07/2022","7,158.00","7,019.00","7,259.00","6,956.00","","0.43%"
"14/07/2022","7,127.00","7,240.00","7,290.00","7,059.00","","-3.38%"
"13/07/2022","7,376.00","7,295.00","7,407.00","7,159.00","","0.96%"
"12/07/2022","7,306.00","7,541.00","7,554.00","7,271.00","","-4.01%"
"11/07/2022","7,611.00","7,642.00","7,737.00","7,521.00","","-2.49%"
"08/07/2022","7,805.50","7,805.00","7,806.00","7,805.00","","-0.22%"
"07/07/2022","7,822.50","7,870.00","7,865.00","7,866.00","53.99K","4.02%"
"06/07/2022","7,520.50","7,560.00","7,552.00","7,540.00","63.31K","-1.95%"
"05/07/2022","7,670.00","7,817.00","7,815.00","7,817.00","51.40K","-4.20%"
"04/07/2022","8,006.00","8,045.00","8,045.00","8,045.00","25.10K","-0.52%"
"01/07/2022","8,048.00","7,990.00","7,982.00","7,982.00","47.90K","-2.54%"
"30/06/2022","8,258.00","8,270.00","8,255.00","8,245.00","31.92K","-1.70%"
"29/06/2022","8,401.00","8,460.00","8,450.00","8,450.00","29.49K","0.42%"
"28/06/2022","8,365.50","8,500.00","8,500.00","8,500.00","38.80K","-0.62%"
"27/06/2022","8,417.50","8,365.00","8,361.00","8,356.00","29.33K","0.44%"
"24/06/2022","8,381.00","8,305.00","8,290.00","8,290.00","64.26K","-0.33%"
"23/06/2022","8,409.00","8,610.00","8,595.00","8,600.00","55.04K","-4.15%"
"22/06/2022","8,773.00","8,730.00","8,728.00","8,730.00","55.94K","-2.47%"
"21/06/2022","8,995.00","8,990.00","9,000.00","8,990.00","38.79K","0.19%"
"20/06/2022","8,977.50","8,880.00","8,862.00","8,865.00","34.58K","0.18%"
"17/06/2022","8,961.50","9,105.00","9,097.00","9,100.00","38.90K","-1.25%"
"16/06/2022","9,074.50","9,105.00","9,100.00","9,105.00","49.48K","-1.68%"
"15/06/2022","9,230.00","9,270.00","9,260.00","9,260.00","32.86K","-0.01%"
"14/06/2022","9,230.50","9,280.00","9,274.00","9,273.00","36.26K","-0.68%"
"13/06/2022","9,294.00","9,300.00","9,283.00","9,283.00","46.58K","-1.62%"
"10/06/2022","9,447.50","9,550.00","9,540.00","9,540.50","31.57K","-1.74%"
"09/06/2022","9,615.00","9,630.00","9,622.00","9,623.00","23.92K","-1.18%"
"08/06/2022","9,730.00","9,692.00","9,690.00","9,692.00","23.76K","0.32%"
"07/06/2022","9,699.00","9,612.00","9,610.00","9,612.00","27.80K","-0.47%"
"06/06/2022","9,745.00","9,728.00","9,715.00","9,720.00","39.10K","2.58%"
"01/06/2022","9,499.50","9,460.00","9,450.00","9,455.00","36.92K","0.55%"
"31/05/2022","9,447.50","9,520.00","9,510.00","9,510.00","32.98K","-1.00%"
"30/05/2022","9,543.00","9,530.00","9,530.00","9,530.00","18.99K","0.89%"
"27/05/2022","9,459.00","9,400.00","9,395.00","9,395.00","22.17K","1.13%"
"26/05/2022","9,353.00","9,355.00","9,360.00","9,355.00","25.27K","-0.21%"
"25/05/2022","9,373.00","9,315.00","9,314.00","9,315.00","31.53K","-0.85%"
"24/05/2022","9,453.50","9,440.00","9,435.00","9,435.00","28.02K","-0.99%"
"23/05/2022","9,548.00","9,495.00","9,480.00","9,485.00","29.25K","1.34%"
"20/05/2022","9,422.00","9,475.00","9,460.00","9,461.00","31.21K","0.07%"
"19/05/2022","9,415.50","9,280.00","9,273.00","9,278.00","31.78K","1.95%"
"18/05/2022","9,235.00","9,265.00","9,260.00","9,260.00","26.35K","-1.40%"
"17/05/2022","9,366.00","9,390.00","9,383.00","9,381.00","33.87K","1.38%"
"16/05/2022","9,238.50","9,235.00","9,230.00","9,227.00","25.14K","0.87%"
"13/05/2022","9,159.00","9,065.00","9,055.00","9,060.00","37.36K","0.76%"
"12/05/2022","9,090.00","8,995.00","9,000.00","8,995.00","54.54K","-2.68%"
"11/05/2022","9,340.00","9,370.00","9,358.00","9,355.00","34.09K","1.21%"
"10/05/2022","9,228.50","9,350.00","9,340.00","9,341.00","37.97K","-0.10%"
"09/05/2022","9,237.50","9,155.00","9,160.00","9,155.00","51.69K","-1.88%"
"06/05/2022","9,414.50","9,440.00","9,425.00","9,425.00","38.61K","-0.79%"
"05/05/2022","9,489.50","9,550.00","9,540.00","9,541.00","50.83K","0.17%"
"04/05/2022","9,473.50","9,490.00","9,480.50","9,481.00","27.03K","0.67%"
"03/05/2022","9,410.00","9,525.00","9,520.00","9,525.00","45.13K","-3.68%"
"29/04/2022","9,769.50","9,840.00","9,825.00","9,822.00","","0.75%"
"28/04/2022","9,697.00","9,830.00","9,812.00","9,805.00","39.66K","-1.61%"
"27/04/2022","9,856.00","9,895.00","9,890.00","9,895.00","33.79K","-0.04%"
"26/04/2022","9,860.00","9,919.00","9,918.00","9,918.00","36.65K","0.93%"
"25/04/2022","9,769.00","9,920.00","9,910.00","9,915.00","50.82K","-3.37%"
"22/04/2022","10,110.00","10,240.00","10,235.00","10,234.00","35.51K","-1.70%"
"21/04/2022","10,285.00","10,285.00","10,280.00","10,282.00","29.27K","0.61%"
"20/04/2022","10,223.00","10,250.00","10,245.00","10,250.00","37.53K","-0.79%"
"19/04/2022","10,304.50","10,415.00","10,390.50","10,391.00","37.22K","-0.10%"
"14/04/2022","10,315.00","10,320.00","10,320.00","10,310.00","23.89K","0.16%"
"13/04/2022","10,299.00","10,320.00","10,305.00","10,306.00","25.18K","-0.42%"
"12/04/2022","10,342.50","10,226.00","10,225.00","10,226.00","24.76K","1.39%"
"11/04/2022","10,200.50","10,270.00","10,252.00","10,250.00","36.15K","-1.19%"
"08/04/2022","10,323.50","10,390.00","10,380.00","10,380.00","20.42K","0.12%"
"07/04/2022","10,311.50","10,310.00","10,300.00","10,301.00","24.58K","0.06%"
"06/04/2022","10,305.00","10,390.00","10,368.00","10,373.00","29.36K","-1.43%"
"05/04/2022","10,455.00","10,485.00","10,461.00","10,450.00","30.00K","-0.13%"
"04/04/2022","10,469.00","10,330.00","10,322.00","10,324.00","20.35K","1.12%"
"01/04/2022","10,353.50","10,275.00","10,255.00","10,260.00","27.75K","-0.21%"
"31/03/2022","10,375.00","10,345.00","10,335.00","10,335.00","19.23K","0.07%"
"30/03/2022","10,367.50","10,405.00","10,390.00","10,392.00","25.94K","0.49%"
"29/03/2022","10,316.50","10,370.00","10,355.00","10,356.00","17.34K","-0.24%"
"28/03/2022","10,341.00","10,235.00","10,225.00","10,230.00","20.71K","0.72%"
"25/03/2022","10,267.00","10,310.00","10,305.00","10,310.00","21.02K","-0.80%"
"24/03/2022","10,349.50","10,440.00","10,435.00","10,435.00","25.39K","-0.85%"
"23/03/2022","10,438.50","10,330.00","10,315.00","10,317.00","23.54K","1.66%"
"22/03/2022","10,268.00","10,355.00","10,350.00","10,355.00","22.08K","-0.26%"
"21/03/2022","10,295.00","10,191.00","10,190.00","10,191.00","15.19K","-0.35%"
"18/03/2022","10,331.00","10,270.00","10,235.00","10,240.00","31.55K","0.86%"
"17/03/2022","10,243.00","10,180.00","10,170.00","10,171.00","26.05K","1.88%"
"16/03/2022","10,054.00","10,121.00","10,120.00","10,121.00","30.17K","1.51%"
"15/03/2022","9,904.00","9,855.00","9,860.00","9,855.00","49.49K","-0.31%"
"14/03/2022","9,935.00","9,925.00","9,920.00","9,925.00","37.66K","-2.44%"
"11/03/2022","10,183.50","10,175.00","10,165.00","10,165.00","19.93K","0.66%"
"10/03/2022","10,117.00","10,170.00","10,170.00","10,170.00","21.17K","1.15%"
"09/03/2022","10,001.50","10,075.00","10,070.00","10,070.00","32.90K","-2.03%"
"08/03/2022","10,209.00","10,240.00","10,250.00","10,235.00","56.03K","-0.71%"
"07/03/2022","10,281.50","10,740.00","10,719.50","10,720.00","67.00K","-3.68%"
"04/03/2022","10,674.00","10,450.00","10,435.00","10,440.00","61.32K","3.12%"
"03/03/2022","10,351.00","10,430.00","10,420.00","10,420.00","69.08K","1.82%"
"02/03/2022","10,166.00","10,230.00","10,220.00","10,220.00","87.56K","1.04%"
"01/03/2022","10,061.50","9,965.00","9,960.00","9,948.00","64.03K","1.80%"
"28/02/2022","9,883.50","9,930.00","9,940.00","9,930.00","45.11K","0.11%"
"25/02/2022","9,873.00","9,865.00","9,861.00","9,860.00","29.04K","0.09%"
"24/02/2022","9,864.00","9,940.00","9,930.00","9,935.00","52.57K","-0.02%"
"23/02/2022","9,866.00","9,935.00","10,034.50","9,859.50","28.64K","-0.49%"
"22/02/2022","9,915.00","9,950.00","9,949.00","9,950.00","32.15K","0.17%"
"21/02/2022","9,898.00","9,910.00","9,905.00","9,910.00","18.06K","-0.58%"
"18/02/2022","9,956.00","9,980.00","9,975.00","9,975.00","32.03K","0.27%"
"17/02/2022","9,929.00","9,940.00","9,895.00","9,900.00","29.10K","-0.64%"
"16/02/2022","9,992.50","10,020.00","10,009.00","10,010.00","25.82K","0.24%"
"15/02/2022","9,968.50","9,965.00","9,955.00","9,960.00","25.59K","0.49%"
"14/02/2022","9,920.00","9,840.00","9,835.00","9,840.00","37.92K","0.60%"
"11/02/2022","9,860.50","9,998.50","10,069.50","9,867.50","57.58K","-3.84%"
"10/02/2022","10,254.00","10,200.00","10,180.00","10,180.00","68.36K","1.94%"
"09/02/2022","10,059.00","9,850.00","9,840.00","9,841.00","52.84K","2.84%"
"08/02/2022","9,781.00","9,725.00","9,720.00","9,718.00","32.53K","0.04%"
"07/02/2022","9,777.50","9,820.00","9,814.50","9,815.00","20.42K","-0.65%"
"04/02/2022","9,841.50","9,845.00","9,835.00","9,835.00","25.17K","0.09%"
"03/02/2022","9,832.50","9,760.00","9,755.00","9,755.00","22.68K","-0.07%"
"02/02/2022","9,839.50","9,860.00","9,845.00","9,845.00","31.20K","1.47%"
"01/02/2022","9,696.50","9,675.00","9,660.00","9,661.00","31.26K","2.00%"
"31/01/2022","9,506.00","9,560.00","9,542.00","9,539.00","32.02K","-0.02%"
"28/01/2022","9,507.50","9,630.00","9,620.00","9,622.00","52.14K","-2.81%"
"27/01/2022","9,782.00","9,835.00","9,835.00","9,835.00","31.83K","-1.36%"
"26/01/2022","9,916.50","9,935.00","9,925.50","9,926.00","35.65K","1.18%"
"25/01/2022","9,801.00","9,710.00","9,705.00","9,710.00","38.76K","0.75%"
"24/01/2022","9,728.00","9,775.00","9,770.00","9,775.00","54.20K","-2.14%"
"21/01/2022","9,941.00","9,930.00","9,921.00","9,921.00","35.41K","-0.49%"
"20/01/2022","9,990.00","9,910.00","9,905.00","9,906.00","38.20K","1.51%"
"19/01/2022","9,841.50","9,795.00","9,783.00","9,785.00","29.98K","1.71%"
"18/01/2022","9,676.00","9,695.00","9,690.00","9,692.00","26.65K","-0.57%"
"17/01/2022","9,731.00","9,665.00","9,659.00","9,660.00","16.25K","0.12%"
"14/01/2022","9,719.50","9,890.00","9,880.00","9,885.00","34.61K","-2.40%"
"13/01/2022","9,958.50","9,980.00","9,960.00","9,965.00","37.78K","-1.05%"
"12/01/2022","10,064.00","9,960.00","9,946.00","9,930.50","66.14K","3.54%"
"11/01/2022","9,719.50","9,645.00","9,635.00","9,631.00","19.14K","1.63%"
"10/01/2022","9,563.50","9,650.00","9,640.00","9,641.00","1.12K","-0.87%"
"07/01/2022","9,647.00","9,600.00","9,595.00","9,593.00","25.26K","1.22%"
"06/01/2022","9,531.00","9,560.00","9,555.00","9,560.00","37.91K","-1.72%"
